course_id,institution_id,institution_name,ccihe_id,term,year,instructor,course_name,course_number,math,level
1405,156,Texas State University,228459,Spring,2019,"Close, Eleanor",Physics Cognition and Pedagogy,PHYS 3210,other,la
867,345,The College of New Jersey,187134,Spring,2018,"Richards, AJ",General Physics 1,PHY 201,calculus,1
1094,345,The College of New Jersey,187134,Fall,2018,"Richards, AJ",General Physics II,PHY 202,calculus,2
1419,345,The College of New Jersey,187134,Spring,2019,"Richards, AJ",General Physics II,PHY 202,calculus,2
1476,345,The College of New Jersey,187134,Fall,2019,"Capece, Angela",Physics I for Physiciss,PHY 203,calculus,1
700,342,University of Arkansas,106397,Fall,2017,"Snyder, Tamara",College Physics 1,Phys 2013,algebra,1
1229,363,"University of California, Santa Barbara",NA,Fall,2018,"Pagett, Jared","Introductory Physics - Rotation, SHO, Thermodynamics, and More",PHYS- 2,algebra,3
179,57,University of Central Arkansas,106704,Spring,2016,"Frederickson, Carl",University Physics 1,PHYS 1441,calculus,1
202,57,University of Central Arkansas,106704,Spring,2016,"Frederickson, Carl",University Physics 1,PHYS 1441,calculus,1
203,57,University of Central Arkansas,106704,Spring,2016,"Frederickson, Carl",University Physics 1,PHYS 1441,calculus,1
1465,58,University of Central Florida,132903,Spring,2019,"Chini, Jacquelyn",Physics for Scientists and Engineers I,PHY 2048,calculus,1
189,19,University of Colorado Boulder,126614,Spring,2016,"Her Many Horses, Ian",CLASS TEST,TEST 1002,test,test
702,19,University of Colorado Boulder,126614,Fall,2017,"Lindsay, William",Energy and Interactions,EDUC 1580,other,ed
998,19,University of Colorado Boulder,126614,Fall,2018,"Soltys, Michael",Engineering Explorations Through Physics,GEEN 1010,other,introeng
492,19,University of Colorado Boulder,126614,Fall,2016,"Soltys, Michael",Engineering Explorations Through Physics,GEEN 1010,other,introeng
317,19,University of Colorado Boulder,126614,Fall,2016,"Her Many Horses, Ian",Ian's PET Demo Course,DEMO 1000,test,test
584,19,University of Colorado Boulder,126614,Fall,2016,"Otero, Valerie",Ian's PET Demo Course,DEMO 1000,test,test
465,19,University of Colorado Boulder,126614,Fall,2016,"Her Many Horses, Ian",Ian's TEST LAA3,EDUC 3000,test,test
498,19,University of Colorado Boulder,126614,Spring,2017,"Chasteen, Stephanie",Light and Color for Nonscientists,PHYS 1230,other,other
1271,19,University of Colorado Boulder,126614,Spring,2019,"Wilcox, Bethany",Light and Color for Nonscientists,PHYS 1230,other,other
1124,19,University of Colorado Boulder,126614,Fall,2018,"Her Many Horses, Ian",TEST COURSE,TEST 1000,test,test
1329,19,University of Colorado Boulder,126614,Spring,2019,"Her Many Horses, Ian",TEST COURSE,TEST 1000,test,test
340,19,University of Colorado Boulder,126614,Fall,2016,"Nix, Oliver",test1234,test 101,test,test
1942,327,University of Michigan-Dearborn,171137,Winter,2020,"McDowell, Liz",General Physics II,PHYS 151,calculus,1
1004,406,"University of Minnesota, Morris",NA,Fall,2018,"Morgan, Steven",Principles of Physics I,PHYS 1091,algebra,1
604,59,University of Missouri-Columbia,178396,Spring,2015,"King, Karen",University Physics 1,Phys 2750,calculus,1
17,59,University of Missouri-Columbia,178396,Fall,2015,"King, Karen",University Physics I,2750 2750,calculus,1
18,59,University of Missouri-Columbia,178396,Fall,2015,"King, Karen",University Physics I,2750 2750,calculus,1
1034,242,University of Nebraska-Omaha,NA,Fall,2018,"Moore, James",General Physics I - Calculus Level,PHYS 2110,calculus,1
1035,242,University of Nebraska-Omaha,NA,Fall,2018,"Moore, James",General Physics I - Calculus Level,PHYS 2110,calculus,1
1316,242,University of Nebraska-Omaha,NA,Spring,2019,"Moore, James",General Physics I - Calculus Level,PHYS 2110,calculus,1
1317,242,University of Nebraska-Omaha,NA,Spring,2019,"Moore, James",General Physics I - Calculus Level,PHYS 2110,calculus,1
1053,242,University of Nebraska-Omaha,NA,Fall,2018,"Moore, James",General Physics I with Algebra,PHYS 1110,algebra,1
1054,242,University of Nebraska-Omaha,NA,Fall,2018,"Moore, James",General Physics I with Algebra,PHYS 1110,algebra,1
1057,242,University of Nebraska-Omaha,NA,Fall,2018,"Moore, James",General Physics I with Algebra,PHYS 1110,algebra,1
1313,242,University of Nebraska-Omaha,NA,Spring,2019,"Moore, James",General Physics I with Algebra,PHYS 1110,algebra,1
1314,242,University of Nebraska-Omaha,NA,Spring,2019,"Moore, James",General Physics I with Algebra,PHYS 1110,algebra,1
1315,242,University of Nebraska-Omaha,NA,Spring,2019,"Moore, James",General Physics I with Algebra,PHYS 1110,algebra,1
1334,242,University of Nebraska-Omaha,NA,Spring,2019,"Moore, James",General Physics I with Algebra,PHYS 1110,algebra,1
1062,242,University of Nebraska-Omaha,NA,Fall,2018,"Moore, James",Pedagogical Content Knowledge in Physics,PHYS 8110,other,la
654,65,University of New Hampshire,NA,Fall,2017,"Briggs, Michael",General Physics II,PHYS 408,calculus,2
896,65,University of New Hampshire,NA,Spring,2018,"Briggs, Michael",Physics 407 Spring 2018,Phys 407,calculus,1
1011,418,University of Oslo,NA,Fall,2018,"Malthe-Sorenssen, Anders",Electromagnetics,Fys 1120,calculus,2
1012,418,University of Oslo,NA,Fall,2018,"Malthe-Sorenssen, Anders",Electromagnetics,Fys 1120,calculus,2
1010,418,University of Oslo,NA,Fall,2018,"Malthe-Sorenssen, Anders",Electromagnetics,Fys 1120,calculus,2
703,218,University of Southern Maine,161554,Fall,2017,"Nakroshis, Paul",General Physics I,PHY 121,calculus,1
1210,218,University of Southern Maine,161554,Fall,2018,"Nakroshis, Paul",General Physics I,PHY 121,calculus,1
704,218,University of Southern Maine,161554,Fall,2017,"Nakroshis, Paul",General Physics I Learning Assistants,PHY 123,other,la
912,218,University of Southern Maine,161554,Spring,2018,"Nakroshis, Paul",General Physics I Learning Assistants,PHY 123,other,la
916,218,University of Southern Maine,161554,Spring,2018,"Nakroshis, Paul",General Physics I Learning Assistants,PHY 123,other,la
1217,218,University of Southern Maine,161554,Fall,2018,"Nakroshis, Paul",Introductory Physics Lab I,PHY 114,algebra,1
1218,218,University of Southern Maine,161554,Fall,2018,"Nakroshis, Paul",Introductory Physics Lab I,PHY 114,algebra,1
1723,391,University of Toronto,NA,Fall,2019,"Russo, Matt",Introduction to Physics I,PHY 131,calculus,1
1724,391,University of Toronto,NA,Fall,2019,"Russo, Matt",Introduction to Physics I,PHY 131,calculus,2
1725,391,University of Toronto,NA,Fall,2019,"Russo, Matt",Introduction to Physics I,PHY 131,calculus,1
1940,391,University of Toronto,NA,Winter,2020,"Sealfon, Carolyn",Introduction to Physics II,PHY 132,calculus,2
1478,391,University of Toronto,NA,Summer,2019,"Sealfon, Carolyn",Introduction to Physics II,PHY 132,calculus,2
1452,391,University of Toronto,NA,Winter,2019,"Sealfon, Carolyn",Introduction to Physics II,PHY 123,calculus,2
1453,391,University of Toronto,NA,Winter,2019,"Sealfon, Carolyn",Introduction to Physics II,PHY 132,calculus,2
985,391,University of Toronto,NA,Summer,2018,"Sealfon, Carolyn",Introduction to Physics II,PHY 132,calculus,2
1469,247,University of Utah,230764,Summer,2019,"Beehler, Adam",Forces in STEM,EDU 6950,other,ed
775,247,University of Utah,230764,Spring,2018,"Beehler, Adam",General Physics I,PHYS 2010,algebra,1
1249,247,University of Utah,230764,Spring,2019,"Beehler, Adam",General Physics I,PHYS 2010,algebra,1
1030,247,University of Utah,230764,Fall,2018,"Buehler, Tabitha",General Physics I,PHYS 2010,algebra,1
1748,247,University of Utah,230764,Spring,2020,"Buehler, Tabitha",General Physics II,PHYS 2020,algebra,2
1750,247,University of Utah,230764,Spring,2020,"Buehler, Tabitha",General Physics II,PHYS 2020,algebra,2
798,247,University of Utah,230764,Winter,2018,"Buehler, Tabitha",General Physics II,PHYS 2020,algebra,1
1323,247,University of Utah,230764,Spring,2019,"May, Jason",General Physics Laboratory 1,7181 2015,algebra,1
1084,247,University of Utah,230764,Fall,2018,"May, Jason",General Physics Laboratory I,2117 2015,algebra,1
1070,247,University of Utah,230764,Fall,2018,"May, Jason",General Physics Laboratory I,2117 2015,algebra,1
1193,247,University of Utah,230764,Fall,2018,"May, Jason",General Physics Laboratory I,2117 2015,algebra,1
1546,247,University of Utah,230764,Fall,2019,"Buehler, Tabitha",The Solar System,ASTR 1050,other,astronomy
1248,247,University of Utah,230764,Spring,2019,"Buehler, Tabitha",The Universe,ASTR 1060,other,other
1683,72,West Virginia University,238032,Fall,2019,"Miller, Paul",Conceptual Physics,PHYS 105,other,other
1026,72,West Virginia University,238032,Fall,2018,"Miller, Paul",Conceptual Physics,PHYS 105,other,other
1092,114,Western Illinois University,149772,Fall,2018,"Rabchuk, James",SCIENCE OF LEARNING,PHYS 476,other,other
671,114,Western Illinois University,149772,Fall,2017,"Rabchuk, James",University Physics 1,PHYS 211,calculus,1
1089,114,Western Illinois University,149772,Fall,2018,"Rabchuk, James",University Physics 1,40616 211,calculus,1
1320,114,Western Illinois University,149772,Spring,2019,"Rabchuk, James",University Physics 3,Weste 213,calculus,3
856,114,Western Illinois University,149772,Spring,2018,"Rabchuk, James",University Physics III,PHYS 213,calculus,3
791,317,Western Washington University,237011,Winter,2018,"Sandelin, Kathleen",Example course,PHYS 100,test,test
786,317,Western Washington University,237011,Winter,2018,"Barber DeGraaff, Regina",Physics with Calculus II,Phys 162,calculus,2
943,317,Western Washington University,237011,Spring,2018,"Vahid, Mojdeh",Physics with Calculus II,Phys 162,calculus,2
768,317,Western Washington University,237011,Fall,2017,"Covey, Kevin",Physics with Chemistry I,PHYS 161,calculus,1
792,317,Western Washington University,237011,Winter,2018,"Sandelin, Kathleen",Physics with Chemistry I,PHYS 161,calculus,1
753,317,Western Washington University,237011,Fall,2017,"Vahid, Mojdeh",Test Course,Phys 61,test,test
754,317,Western Washington University,237011,Fall,2017,"Vahid, Mojdeh",Test Course,Phys 61,test,test
762,317,Western Washington University,237011,Fall,2017,"Vahid, Mojdeh",v,v 0,test,test
